SKU,Product title,Product description,Price,Standardized Product Type,Product type,Tag,Published,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,Collection
Mi-Handheld-Vacuum-Cleaner-1C,Mi Handheld Vacuum Cleaner 1C,Powerful suction and long battery life. This. little monster really cleans.,689,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1291/thumbnail/001.png,1,Image,,Mi Handheld Vacuum Cleaner 1C,Powerful suction and long battery life. This. little monster really cleans.,electronics,,,,,,,,,,,,,,,,689,,,active,Home Devices
Mi-Handheld-Vacuum-Cleaner-1C,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1291/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Handheld-Vacuum-Cleaner-1C,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1291/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Handheld-Vacuum-Cleaner-1C-HEPA-(2-units),Mi Handheld Vacuum Cleaner 1C HEPA (2 units),Portable and cord-free. Powerful 100 AW suction with 9-cyclone technology. 5-step filtration captures up to 99.97% of particles,49,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1278/thumbnail/101.png,1,Image,,Mi Handheld Vacuum Cleaner 1C HEPA (2 units),Portable and cord-free. Powerful 100 AW suction with 9-cyclone technology. 5-step filtration captures up to 99.97% of particles,electronics,,,,,,,,,,,,,,,,49,,,active,Home Devices
Mi-Handheld-Vacuum-Cleaner-1C-HEPA-(2-units),,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1278/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Handheld-Vacuum-Cleaner-1C-HEPA-(2-units),,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1278/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Home-Security-Camera-360-1080P-HD,Mi Home Security Camera 360 1080P HD,All-round protection in Full High-Definition video.,179,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1357/thumbnail/001.png,1,Image,,Mi Home Security Camera 360 1080P HD,All-round protection in Full High-Definition video.,electronics,,,,,,,,,,,,,,,,179,,,active,Home Devices
Mi-Home-Security-Camera-360-1080P-HD,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1357/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Home-Security-Camera-360-1080P-HD,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1357/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-In-Ear-Headphone-Basic,Mi In Ear Headphone Basic,"Your favourite piston design, but lighter.",29,1267,Variable product,Parent,1,color,MATTE BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1325/thumbnail/001.png,1,Image,,Mi In Ear Headphone Basic,"Your favourite piston design, but lighter.",electronics,,,,,,,,,,,,,,,,29,,,active,Ear Phones
Mi-In-Ear-Headphone-Basic,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1325/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-In-Ear-Headphone-Basic,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1325/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Ionic-Hair-Dryer,Mi Ionic Hair Dryer,Drys rapidly and prevents moisture loss to protect your hair.,159,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1366/thumbnail/001.png,1,Image,,Mi Ionic Hair Dryer,Drys rapidly and prevents moisture loss to protect your hair.,electronics,,,,,,,,,,,,,,,,159,,,active,Accessories
Mi-Ionic-Hair-Dryer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1366/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Ionic-Hair-Dryer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1366/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Light-Detection-Sensor,Mi Light Detection Sensor,Step into illumination,49,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1298/thumbnail/001.png,1,Image,,Mi Light Detection Sensor,Step into illumination,electronics,,,,,,,,,,,,,,,,49,,,active,Home Devices
Mi-Light-Detection-Sensor,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1298/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Light-Detection-Sensor,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1298/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Motion-Activated-Night-Light-2,Mi Motion-Activated Night Light 2,Innovativ Magnetic Attraction Design,39,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1321/thumbnail/001.png,1,Image,,Mi Motion-Activated Night Light 2,Innovativ Magnetic Attraction Design,electronics,,,,,,,,,,,,,,,,39,,,active,Home Devices
Mi-Motion-Activated-Night-Light-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1321/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Motion-Activated-Night-Light-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1321/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Bluetooth-Speaker,Mi Portable Bluetooth Speaker,MAKES MUSIC COME TO LIFE,179,1267,Variable product,Parent,1,color,BLACK|BLUE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1318/thumbnail/001.png,1,Image,,Mi Portable Bluetooth Speaker,MAKES MUSIC COME TO LIFE,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1318/thumbnail/001.png,,,179,,,active,Speakers
Mi-Portable-Bluetooth-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1318/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Bluetooth-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1318/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Bluetooth-Speaker,,MAKES MUSIC COME TO LIFE,179,1267,Variable product,child,1,color,Blue,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Mi Portable Bluetooth Speaker,MAKES MUSIC COME TO LIFE,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1319/thumbnail/001.png,,,179,,,active,Speakers
Mi-Portable-Bluetooth-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1319/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Bluetooth-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1319/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Electric-Air-Compressor,Mi Portable Electric Air Compressor,Wireless. Risk-free. Easy to Use.,199,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1355/thumbnail/001.png,1,Image,,Mi Portable Electric Air Compressor,Wireless. Risk-free. Easy to Use.,electronics,,,,,,,,,,,,,,,,199,,,active,Accessories
Mi-Portable-Electric-Air-Compressor,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1355/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Electric-Air-Compressor,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1355/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Photo-Printer,Mi Portable Photo Printer,"Compact design, fits in your pocket",279,1267,Variable product,Parent,1,color,WHITE|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/579/thumbnail/Xiaomi-Mijia-Mi-Pocket-Photo-Printer-6.png,1,Image,,Mi Portable Photo Printer,"Compact design, fits in your pocket",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/579/thumbnail/Xiaomi-Mijia-Mi-Pocket-Photo-Printer-6.png,,,279,,,active,Accessories
Mi-Portable-Photo-Printer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/579/thumbnail/Hf43f5f079184434ea1f846b816ded9cey.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Photo-Printer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/579/thumbnail/20190925134041_16136.jpg_500x500.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Photo-Printer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/579/thumbnail/329555_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Photo-Printer,,Bring moments to life with 15-second AR photos*,279,1267,Variable product,child,1,color,White,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Mi Portable Photo Printer,Bring moments to life with 15-second AR photos*,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1388/thumbnail/001.png,,,279,,,active,Accessories
Mi-Portable-Photo-Printer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1388/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Portable-Photo-Printer,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1388/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
MI-POWER-BANK-20000mAh-3-Pro,MI POWER BANK 20000mAh 3 Pro,The mobile power bank that charges your laptop,199,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1185/thumbnail/3Xiaomi-Power-bank-3-20000mAh-Pro-PLM07ZM-3-USB-Type-C-45W-Fast-Charging-Portable-Mi.jpg,1,Image,,MI POWER BANK 20000mAh 3 Pro,The mobile power bank that charges your laptop,electronics,,,,,,,,,,,,,,,,199,,,active,Power banks
MI-POWER-BANK-20000mAh-3-Pro,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1185/thumbnail/2Xiaomi-Power-bank-3-20000mAh-Pro-PLM07ZM-3-USB-Type-C-45W-Fast-Charging-Portable-Mi.jpg_640x640.webp http://electromateqatar.com/products/1185/thumbnail/6c3f80aa1a666876c5e729084519cd48a.jpg_720x720q80.jpg_.webp http://electromateqatar.com/products/1185/thumbnail/5HTB1pWohVVzqK1RjSZFvq6AB7VXaa.jpg_.webp http://electromateqatar.com/products/1185/thumbnail/4Xiaomi-Power-bank-3-20000mAh-Pro-PLM07ZM-3-USB-Type-C-45W-Fast-Charging-Portable-Mi (1).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
MI-POWER-BANK-20000mAh-3-Pro,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1185/thumbnail/0Xiaomi-power-bank-20000mAh-pro-PLM07ZM-003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-Brush-Cover,Mi Robot Vacuum Mop Brush Cover,Mi Robot Vacuum Mop Brush Cover,39,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1285/thumbnail/01.png,1,Image,,Mi Robot Vacuum Mop Brush Cover,Mi Robot Vacuum Mop Brush Cover,electronics,,,,,,,,,,,,,,,,39,,,active,Home Devices
Mi-Robot-Vacuum-Mop-Essential,Mi Robot Vacuum-Mop Essential,Mi Robot Vacuum-Mop Essential,599,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1367/thumbnail/001.png,1,Image,,Mi Robot Vacuum-Mop Essential,Mi Robot Vacuum-Mop Essential,electronics,,,,,,,,,,,,,,,,599,,,active,Home Devices
Mi-Robot-Vacuum-Mop-Essential,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1367/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-Essential,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1367/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-P,Mi Robot Vacuum-Mop P,Switch To Smart Automatic Home Cleaning,1309,1267,Variable product,Parent,1,color,BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1292/thumbnail/001.png,1,Image,,Mi Robot Vacuum-Mop P,Switch To Smart Automatic Home Cleaning,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1292/thumbnail/001.png,,,1309,,,active,Home Devices
Mi-Robot-Vacuum-Mop-P,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1292/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-P,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1292/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-P,,Switch To Smart Automatic Home Cleaning,1309,1267,Variable product,child,1,color,White,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Mi Robot Vacuum-Mop P,Switch To Smart Automatic Home Cleaning,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1368/thumbnail/001.png,,,1309,,,active,Home Devices
Mi-Robot-Vacuum-Mop-P,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1368/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Robot-Vacuum-Mop-P,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1368/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-4A-Giga-Version,Mi Router 4A Giga Version,Dual-Core Full Gigabit AC1200 Router,129,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1299/thumbnail/001.png,1,Image,,Mi Router 4A Giga Version,Dual-Core Full Gigabit AC1200 Router,electronics,,,,,,,,,,,,,,,,129,,,active,Networking Devices
Mi-Router-4A-Giga-Version,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1299/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-4A-Giga-Version,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1299/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-4C,Mi Router 4C,4 omnidirectional antennas. for a faster and smarter experience,69,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1300/thumbnail/001.png,1,Image,,Mi Router 4C,4 omnidirectional antennas. for a faster and smarter experience,electronics,,,,,,,,,,,,,,,,69,,,active,Networking Devices
Mi-Router-4C,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1300/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-4C,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1300/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-AX1800,Mi Router AX1800,"5-core WiFi6, now that's fast",219,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1301/thumbnail/001.png,1,Image,,Mi Router AX1800,"5-core WiFi6, now that's fast",electronics,,,,,,,,,,,,,,,,219,,,active,Networking Devices
Mi-Router-AX1800,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1301/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Router-AX1800,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1301/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
MI-SECURITY-CAMERA-2K,MI SECURITY CAMERA 2K,"360 degree panoramic view, full protection",159,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1184/thumbnail/21854333-02.jpg,1,Image,,MI SECURITY CAMERA 2K,"360 degree panoramic view, full protection",electronics,,,,,,,,,,,,,,,,159,,,active,Home Devices
MI-SECURITY-CAMERA-2K,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1184/thumbnail/31854333-04.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
MI-SECURITY-CAMERA-2K,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1184/thumbnail/01854333-01.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Antibacterial-Humidifier,Mi Smart Antibacterial Humidifier,Mi Smart Antibacterial Humidifier,189,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1369/thumbnail/001.png,1,Image,,Mi Smart Antibacterial Humidifier,Mi Smart Antibacterial Humidifier,electronics,,,,,,,,,,,,,,,,189,,,active,Home Devices
Mi-Smart-Antibacterial-Humidifier,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1369/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Antibacterial-Humidifier,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1369/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Band-5,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1333/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Electric-Folding-Bike,Mi Smart Electric Folding Bike,Make everyday life easier.,3959,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1364/thumbnail/001.png,1,Image,,Mi Smart Electric Folding Bike,Make everyday life easier.,electronics,,,,,,,,,,,,,,,,3959,,,active,Accessories
Mi-Smart-Electric-Folding-Bike,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1364/thumbnail/404.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Electric-Folding-Bike,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1364/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Electric-Folding-Bike,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1364/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Electric-Toothbrush-T500,,"Smart tooth protection, custom solution.",169,1267,Variable product,child,1,color,White,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Mi Smart Electric Toothbrush T500,"Smart tooth protection, custom solution.",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1390/thumbnail/001.png,,,169,,,active,Accessories
Mi-Smart-Electric-Toothbrush-T500,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1390/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Electric-Toothbrush-T500,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1390/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Home-Hub,Mi Smart Home Hub,Mi Smart Home Hub,109,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1302/thumbnail/001.png,1,Image,,Mi Smart Home Hub,Mi Smart Home Hub,electronics,,,,,,,,,,,,,,,,109,,,active,Home Devices
Mi-Smart-Home-Hub,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1302/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Home-Hub,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1302/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Kettle-Pro-EU,Mi Smart Kettle Pro EU,"Perfect Temperature, Perfect Glass of Water",169,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1293/thumbnail/001.png,1,Image,,Mi Smart Kettle Pro EU,"Perfect Temperature, Perfect Glass of Water",electronics,,,,,,,,,,,,,,,,169,,,active,Accessories
Mi-Smart-Kettle-Pro-EU,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1293/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Kettle-Pro-EU,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1293/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Speaker,Mi Smart Speaker,"Smart and Powerful,Rich and Crisp Sound",219,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1326/thumbnail/001.png,1,Image,,Mi Smart Speaker,"Smart and Powerful,Rich and Crisp Sound",electronics,,,,,,,,,,,,,,,,219,,,active,Speakers
Mi-Smart-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1326/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Smart-Speaker,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1326/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Standing-Fan-2,Mi Standing Fan 2,Dual blades for a natural breeze,289,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1294/thumbnail/001.png,1,Image,,Mi Standing Fan 2,Dual blades for a natural breeze,electronics,,,,,,,,,,,,,,,,289,,,active,Home Devices
Mi-Standing-Fan-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1294/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-Standing-Fan-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1294/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-True-Wireless-Earbuds-Basic-2,Mi True Wireless Earbuds Basic 2,"Pick up, use and listen freely",79,1267,Variable product,Parent,1,color,BLACK|BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/569/thumbnail/twsej061ls-redmi-original-imag2dmm9vxpaxdz.jpeg,1,Image,,Mi True Wireless Earbuds Basic 2,"Pick up, use and listen freely",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/569/thumbnail/twsej061ls-redmi-original-imag2dmm9vxpaxdz.jpeg,,,79,,,active,Ear buds
Mi-True-Wireless-Earbuds-Basic-2,,"Pick up, use and listen freely",79,1267,Variable product,child,1,color,Black,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Mi True Wireless Earbuds Basic 2,"Pick up, use and listen freely",electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1335/thumbnail/001.png,,,79,,,active,Ear buds
Mi-True-Wireless-Earbuds-Basic-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1335/thumbnail/202.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-True-Wireless-Earbuds-Basic-2,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1335/thumbnail/303.png,,,,,,,,,,,,,,,,,,,,,,,,,,
Mi-True-Wireless-Earphones-2-Basic,Mi True Wireless Earphones 2 Basic,Each earphone is equipped with two built-in high-sensitivity microphones,119,1267,Variable product,Parent,1,color,WHITE|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/571/thumbnail/1600246300827xiaomimitruewirelessseauricularesbluetoothadl.jpg,1,Image,,Mi True Wireless Earphones 2 Basic,Each earphone is equipped with two built-in high-sensitivity microphones,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/571/thumbnail/1600246300827xiaomimitruewirelessseauricularesbluetoothadl.jpg,,,119,,,active,Ear Phones
